Unnamed: 0,epsilon_value,result,time,verifier,obtained_labels,network_name,image_name,mps_path
24,0.031,TIMEOUT,3600.0508370399475,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_031.mps
0,0.181,TIMEOUT,3600.0701711177826,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_181.mps
1,0.201,TIMEOUT,3600.10735487938,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_201.mps
2,0.161,TIMEOUT,3600.072438240052,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_161.mps
3,0.221,TIMEOUT,3600.0834691524506,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_221.mps
4,0.141,TIMEOUT,3600.0784788131714,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_141.mps
5,0.241,TIMEOUT,3600.0731205940247,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_241.mps
6,0.121,TIMEOUT,3600.0686223506927,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_121.mps
7,0.261,TIMEOUT,3600.080584526062,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_261.mps
8,0.101,TIMEOUT,3600.083429813385,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_101.mps
9,0.281,TIMEOUT,3600.057445049286,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_281.mps
10,0.081,TIMEOUT,3600.070197105408,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_081.mps
11,0.301,TIMEOUT,3600.088514566421,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_301.mps
12,0.061,TIMEOUT,3600.0651099681854,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_061.mps
13,0.321,TIMEOUT,3600.0572061538696,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_321.mps
14,0.041,UNSAT,0.789,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_041.mps
15,0.361,TIMEOUT,3600.078980922699,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_361.mps
16,0.341,TIMEOUT,3600.08249783516,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_341.mps
17,0.381,TIMEOUT,3600.054889202118,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_381.mps
18,0.061,TIMEOUT,3600.0665698051453,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_061.mps
19,0.219,TIMEOUT,3600.0731539726257,Symphony,,mnist-net_256x4,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_3/mnist-net_256x4_3_0_219.mps
